9585,194,36,45,24,41,2,6,67,0
9445,269,45,67,33,52,1,8,80,0
9445,269,45,67,33,52,1,8,80,0
9445,269,45,67,33,52,1,8,80,0
9445,269,45,67,33,52,1,8,80,0
9278,352,57,85,46,76,1,7,98,0
9278,352,57,85,46,76,1,7,98,0
9278,352,57,85,46,76,1,7,98,0
9278,352,57,85,46,76,1,7,98,0
8978,541,85,114,60,86,3,6,127,0
8978,541,85,114,60,86,3,6,127,0
8978,541,85,114,60,86,3,6,127,0
8978,541,85,114,60,86,3,6,127,0
8662,681,134,134,93,123,3,8,162,0
8662,681,134,134,93,123,3,8,162,0
8662,681,134,134,93,123,3,8,162,0
8662,681,134,134,93,123,3,8,162,0
8489,625,177,202,125,154,2,11,215,0
8489,625,177,202,125,154,2,11,215,0
8489,625,177,202,125,154,2,11,215,0
8489,625,177,202,125,154,2,11,215,0
7989,927,181,228,173,215,1,11,275,0
7989,927,181,228,173,215,1,11,275,0
7989,927,181,228,173,215,1,11,275,0
7989,927,181,228,173,215,1,11,275,0
7492,1110,236,289,203,270,3,12,385,0
7492,1110,236,289,203,270,3,12,385,0
7492,1110,236,289,203,270,3,12,385,0
7492,1110,236,289,203,270,3,12,385,0
7029,1213,292,382,237,321,3,15,508,0
7029,1213,292,382,237,321,3,15,508,0
7029,1213,292,382,237,321,3,15,508,0
7029,1213,292,382,237,321,3,15,508,0
6401,1439,340,459,280,408,7,17,649,0
6401,1439,340,459,280,408,7,17,649,0
6401,1439,340,459,280,408,7,17,649,0
6401,1439,340,459,280,408,7,17,649,0
5578,1796,386,537,346,529,4,22,802,0
5578,1796,386,537,346,529,4,22,802,0
5578,1796,386,537,346,529,4,22,802,0
5578,1796,386,537,346,529,4,22,802,0
4864,1949,468,627,421,632,12,21,1006,0
4864,1949,468,627,421,632,12,21,1006,0
4864,1949,468,627,421,632,12,21,1006,0
4864,1949,468,627,421,632,12,21,1006,0
4365,1839,530,719,481,764,9,31,1262,0
4365,1839,530,719,481,764,9,31,1262,0
4365,1839,530,719,481,764,9,31,1262,0
4365,1839,530,719,481,764,9,31,1262,0
3690,1912,545,750,583,914,17,33,1556,0
3690,1912,545,750,583,914,17,33,1556,0
3690,1912,545,750,583,914,17,33,1556,0
3690,1912,545,750,583,914,17,33,1556,0
3112,1839,606,806,635,1034,25,45,1896,2
3112,1839,606,806,635,1034,25,45,1896,2
3112,1839,606,806,635,1034,25,45,1896,2
3112,1839,606,806,635,1034,25,45,1896,2
2603,1756,561,813,747,1146,17,67,2287,3
2603,1756,561,813,747,1146,17,67,2287,3
2603,1756,561,813,747,1146,17,67,2287,3
2603,1756,561,813,747,1146,17,67,2287,3
2183,1602,573,771,772,1217,26,78,2774,4
2183,1602,573,771,772,1217,26,78,2774,4
2183,1602,573,771,772,1217,26,78,2774,4
2183,1602,573,771,772,1217,26,78,2774,4
1835,1466,550,714,778,1264,32,90,3266,5
1835,1466,550,714,778,1264,32,90,3266,5
1835,1466,550,714,778,1264,32,90,3266,5
1835,1466,550,714,778,1264,32,90,3266,5
1575,1276,529,663,791,1292,38,91,3732,13
1575,1276,529,663,791,1292,38,91,3732,13
1575,1276,529,663,791,1292,38,91,3732,13
1575,1276,529,663,791,1292,38,91,3732,13
1369,1028,471,646,815,1290,57,92,4215,17
1369,1028,471,646,815,1290,57,92,4215,17
1369,1028,471,646,815,1290,57,92,4215,17
1369,1028,471,646,815,1290,57,92,4215,17
1205,858,444,543,797,1254,66,89,4716,28
1205,858,444,543,797,1254,66,89,4716,28
1205,858,444,543,797,1254,66,89,4716,28
1205,858,444,543,797,1254,66,89,4716,28
1078,709,379,455,787,1198,75,89,5190,40
1078,709,379,455,787,1198,75,89,5190,40
1078,709,379,455,787,1198,75,89,5190,40
1078,709,379,455,787,1198,75,89,5190,40
972,578,330,372,744,1126,79,85,5665,49
972,578,330,372,744,1126,79,85,5665,49
972,578,330,372,744,1126,79,85,5665,49
972,578,330,372,744,1126,79,85,5665,49
891,480,263,306,710,1033,70,88,6094,65
891,480,263,306,710,1033,70,88,6094,65
891,480,263,306,710,1033,70,88,6094,65
891,480,263,306,710,1033,70,88,6094,65
835,391,213,249,630,922,84,86,6520,70
835,391,213,249,630,922,84,86,6520,70
835,391,213,249,630,922,84,86,6520,70
835,391,213,249,630,922,84,86,6520,70
790,314,175,213,552,832,97,81,6870,76
790,314,175,213,552,832,97,81,6870,76
790,314,175,213,552,832,97,81,6870,76
790,314,175,213,552,832,97,81,6870,76
758,248,138,180,477,733,88,89,7198,91
758,248,138,180,477,733,88,89,7198,91
758,248,138,180,477,733,88,89,7198,91
758,248,138,180,477,733,88,89,7198,91
723,194,100,162,405,646,90,82,7494,104
723,194,100,162,405,646,90,82,7494,104
723,194,100,162,405,646,90,82,7494,104
723,194,100,162,405,646,90,82,7494,104
704,152,80,133,331,580,86,80,7736,118
704,152,80,133,331,580,86,80,7736,118
704,152,80,133,331,580,86,80,7736,118
704,152,80,133,331,580,86,80,7736,118
691,107,64,118,274,491,92,78,7955,130
691,107,64,118,274,491,92,78,7955,130
691,107,64,118,274,491,92,78,7955,130
691,107,64,118,274,491,92,78,7955,130
679,90,45,77,219,448,94,75,8135,138
679,90,45,77,219,448,94,75,8135,138
679,90,45,77,219,448,94,75,8135,138
679,90,45,77,219,448,94,75,8135,138
667,73,41,56,178,389,86,72,8290,148
667,73,41,56,178,389,86,72,8290,148
667,73,41,56,178,389,86,72,8290,148
667,73,41,56,178,389,86,72,8290,148
661,52,27,52,154,318,79,74,8423,160
661,52,27,52,154,318,79,74,8423,160
661,52,27,52,154,318,79,74,8423,160
661,52,27,52,154,318,79,74,8423,160
655,41,24,35,115,263,74,71,8551,171
655,41,24,35,115,263,74,71,8551,171
655,41,24,35,115,263,74,71,8551,171
655,41,24,35,115,263,74,71,8551,171
645,38,25,21,84,234,61,71,8637,184
645,38,25,21,84,234,61,71,8637,184
645,38,25,21,84,234,61,71,8637,184
645,38,25,21,84,234,61,71,8637,184
645,24,18,19,62,180,54,68,8736,194
645,24,18,19,62,180,54,68,8736,194
645,24,18,19,62,180,54,68,8736,194
645,24,18,19,62,180,54,68,8736,194
639,20,13,12,58,148,46,65,8795,204
639,20,13,12,58,148,46,65,8795,204
639,20,13,12,58,148,46,65,8795,204
639,20,13,12,58,148,46,65,8795,204
638,13,8,12,54,122,38,61,8845,209
638,13,8,12,54,122,38,61,8845,209
638,13,8,12,54,122,38,61,8845,209
638,13,8,12,54,122,38,61,8845,209
635,12,5,9,48,106,32,59,8882,212
635,12,5,9,48,106,32,59,8882,212
635,12,5,9,48,106,32,59,8882,212
635,12,5,9,48,106,32,59,8882,212
632,11,4,7,41,82,28,60,8922,213
632,11,4,7,41,82,28,60,8922,213
632,11,4,7,41,82,28,60,8922,213
632,11,4,7,41,82,28,60,8922,213
627,13,3,7,36,71,17,57,8950,219
627,13,3,7,36,71,17,57,8950,219
627,13,3,7,36,71,17,57,8950,219
627,13,3,7,36,71,17,57,8950,219
627,9,6,6,27,59,14,57,8975,220
627,9,6,6,27,59,14,57,8975,220
627,9,6,6,27,59,14,57,8975,220
627,9,6,6,27,59,14,57,8975,220
625,8,7,5,22,46,11,57,8998,221
625,8,7,5,22,46,11,57,8998,221
625,8,7,5,22,46,11,57,8998,221
625,8,7,5,22,46,11,57,8998,221
622,11,5,1,17,37,8,54,9023,222
622,11,5,1,17,37,8,54,9023,222
622,11,5,1,17,37,8,54,9023,222
622,11,5,1,17,37,8,54,9023,222
622,8,4,2,19,23,4,55,9040,223
622,8,4,2,19,23,4,55,9040,223
622,8,4,2,19,23,4,55,9040,223
622,8,4,2,19,23,4,55,9040,223
622,6,1,2,17,20,1,55,9052,224
622,6,1,2,17,20,1,55,9052,224
622,6,1,2,17,20,1,55,9052,224
622,6,1,2,17,20,1,55,9052,224
621,5,1,4,12,18,1,47,9065,226
621,5,1,4,12,18,1,47,9065,226
621,5,1,4,12,18,1,47,9065,226
621,5,1,4,12,18,1,47,9065,226
621,3,2,3,9,14,2,42,9078,226
621,3,2,3,9,14,2,42,9078,226
621,3,2,3,9,14,2,42,9078,226
621,3,2,3,9,14,2,42,9078,226
617,6,2,2,8,11,0,42,9085,227
617,6,2,2,8,11,0,42,9085,227
617,6,2,2,8,11,0,42,9085,227
617,6,2,2,8,11,0,42,9085,227
615,6,2,4,7,10,0,38,9089,229
615,6,2,4,7,10,0,38,9089,229
615,6,2,4,7,10,0,38,9089,229
615,6,2,4,7,10,0,38,9089,229
615,3,3,5,7,9,0,37,9091,230
615,3,3,5,7,9,0,37,9091,230
615,3,3,5,7,9,0,37,9091,230
615,3,3,5,7,9,0,37,9091,230
615,3,3,4,5,7,0,33,9099,231
615,3,3,4,5,7,0,33,9099,231
615,3,3,4,5,7,0,33,9099,231
615,3,3,4,5,7,0,33,9099,231
613,4,2,3,7,6,1,32,9101,231
613,4,2,3,7,6,1,32,9101,231
613,4,2,3,7,6,1,32,9101,231
613,4,2,3,7,6,1,32,9101,231
612,3,3,3,5,6,0,28,9108,232
612,3,3,3,5,6,0,28,9108,232
612,3,3,3,5,6,0,28,9108,232
612,3,3,3,5,6,0,28,9108,232
612,2,2,2,7,5,1,24,9110,235
612,2,2,2,7,5,1,24,9110,235
612,2,2,2,7,5,1,24,9110,235
612,2,2,2,7,5,1,24,9110,235
611,2,0,3,6,4,0,16,9121,237
611,2,0,3,6,4,0,16,9121,237
611,2,0,3,6,4,0,16,9121,237
611,2,0,3,6,4,0,16,9121,237
611,1,1,3,6,4,0,15,9122,237
611,1,1,3,6,4,0,15,9122,237
611,1,1,3,6,4,0,15,9122,237
611,1,1,3,6,4,0,15,9122,237
611,1,0,2,4,5,0,13,9126,238
611,1,0,2,4,5,0,13,9126,238
611,1,0,2,4,5,0,13,9126,238
611,1,0,2,4,5,0,13,9126,238
611,1,0,1,4,4,0,12,9129,238
611,1,0,1,4,4,0,12,9129,238
611,1,0,1,4,4,0,12,9129,238
611,1,0,1,4,4,0,12,9129,238
611,0,1,1,3,2,0,9,9135,238
611,0,1,1,3,2,0,9,9135,238
611,0,1,1,3,2,0,9,9135,238
611,0,1,1,3,2,0,9,9135,238
611,0,0,0,4,3,0,8,9135,239
611,0,0,0,4,3,0,8,9135,239
611,0,0,0,4,3,0,8,9135,239
611,0,0,0,4,3,0,8,9135,239
611,0,0,0,4,2,0,8,9136,239
611,0,0,0,4,2,0,8,9136,239
611,0,0,0,4,2,0,8,9136,239
611,0,0,0,4,2,0,8,9136,239
611,0,0,0,3,2,0,8,9137,239
611,0,0,0,3,2,0,8,9137,239
611,0,0,0,3,2,0,8,9137,239
611,0,0,0,3,2,0,8,9137,239
611,0,0,0,1,1,0,7,9141,239
611,0,0,0,1,1,0,7,9141,239
611,0,0,0,1,1,0,7,9141,239
611,0,0,0,1,1,0,7,9141,239
611,0,0,0,0,1,0,6,9143,239
611,0,0,0,0,1,0,6,9143,239
611,0,0,0,0,1,0,6,9143,239
611,0,0,0,0,1,0,6,9143,239
611,0,0,0,0,1,0,6,9143,239
611,0,0,0,0,1,0,6,9143,239
611,0,0,0,0,1,0,6,9143,239
611,0,0,0,0,1,0,6,9143,239
611,0,0,0,0,1,0,5,9144,239
611,0,0,0,0,1,0,5,9144,239
611,0,0,0,0,1,0,5,9144,239
611,0,0,0,0,1,0,5,9144,239
611,0,0,0,0,1,0,5,9144,239
611,0,0,0,0,1,0,5,9144,239
611,0,0,0,0,1,0,5,9144,239
611,0,0,0,0,1,0,5,9144,239
611,0,0,0,0,1,0,4,9145,239
611,0,0,0,0,1,0,4,9145,239
611,0,0,0,0,1,0,4,9145,239
611,0,0,0,0,1,0,4,9145,239
611,0,0,0,0,1,0,4,9145,239
611,0,0,0,0,1,0,4,9145,239
611,0,0,0,0,1,0,4,9145,239
611,0,0,0,0,1,0,4,9145,239
611,0,0,0,0,1,0,4,9145,239
611,0,0,0,0,1,0,4,9145,239
611,0,0,0,0,1,0,4,9145,239
611,0,0,0,0,1,0,4,9145,239
611,0,0,0,0,1,0,4,9145,239
611,0,0,0,0,1,0,4,9145,239
611,0,0,0,0,1,0,4,9145,239
611,0,0,0,0,1,0,4,9145,239
611,0,0,0,0,1,0,3,9146,239
611,0,0,0,0,1,0,3,9146,239
611,0,0,0,0,1,0,3,9146,239
611,0,0,0,0,1,0,3,9146,239
611,0,0,0,0,1,0,3,9146,239
611,0,0,0,0,1,0,3,9146,239
611,0,0,0,0,1,0,3,9146,239
611,0,0,0,0,1,0,3,9146,239
611,0,0,0,0,0,1,3,9146,239
611,0,0,0,0,0,1,3,9146,239
611,0,0,0,0,0,1,3,9146,239
611,0,0,0,0,0,1,3,9146,239
611,0,0,0,0,0,0,4,9146,239
611,0,0,0,0,0,0,4,9146,239
611,0,0,0,0,0,0,4,9146,239
611,0,0,0,0,0,0,4,9146,239
99995,3,0,2,0,0,0,0,0,0
99995,3,0,2,0,0,0,0,0,0
99995,3,0,2,0,0,0,0,0,0
99995,3,0,2,0,0,0,0,0,0
99995,2,0,1,0,2,0,0,0,0
99995,2,0,1,0,2,0,0,0,0
99995,2,0,1,0,2,0,0,0,0
99995,2,0,1,0,2,0,0,0,0
99995,2,0,1,0,1,0,0,1,0
99995,2,0,1,0,1,0,0,1,0
99995,2,0,1,0,1,0,0,1,0
99995,2,0,1,0,1,0,0,1,0
99995,2,0,0,0,2,0,0,1,0
99995,2,0,0,0,2,0,0,1,0
99995,2,0,0,0,2,0,0,1,0
99995,2,0,0,0,2,0,0,1,0
99995,1,1,0,0,2,0,0,1,0
99995,1,1,0,0,2,0,0,1,0
99995,1,1,0,0,2,0,0,1,0
99995,1,1,0,0,2,0,0,1,0
99995,1,0,0,1,2,0,0,1,0
99995,1,0,0,1,2,0,0,1,0
99995,1,0,0,1,2,0,0,1,0
99995,1,0,0,1,2,0,0,1,0
99995,1,0,0,1,1,1,0,1,0
99995,1,0,0,1,1,1,0,1,0
99995,1,0,0,1,1,1,0,1,0
99995,1,0,0,1,1,1,0,1,0
99995,1,0,0,1,1,0,1,1,0
99995,1,0,0,1,1,0,1,1,0
99995,1,0,0,1,1,0,1,1,0
99995,1,0,0,1,1,0,1,1,0
99995,1,0,0,1,1,0,1,1,0
99995,1,0,0,1,1,0,1,1,0
99995,1,0,0,1,1,0,1,1,0
99995,1,0,0,1,1,0,1,1,0
99995,1,0,0,1,1,0,1,1,0
99995,1,0,0,1,1,0,1,1,0
99995,1,0,0,1,1,0,1,1,0
99995,1,0,0,1,1,0,1,1,0
99995,1,0,0,1,1,0,1,1,0
99995,1,0,0,1,1,0,1,1,0
99995,1,0,0,1,1,0,1,1,0
99995,1,0,0,1,1,0,1,1,0
99995,0,0,1,1,1,0,1,1,0
99995,0,0,1,1,1,0,1,1,0
99995,0,0,1,1,1,0,1,1,0
99995,0,0,1,1,1,0,1,1,0
99995,0,0,0,1,2,0,1,1,0
99995,0,0,0,1,2,0,1,1,0
99995,0,0,0,1,2,0,1,1,0
99995,0,0,0,1,2,0,1,1,0
99994,1,0,0,1,2,0,1,1,0
99994,1,0,0,1,2,0,1,1,0
99994,1,0,0,1,2,0,1,1,0
99994,1,0,0,1,2,0,1,1,0
99987,8,0,0,1,2,0,1,1,0
99987,8,0,0,1,2,0,1,1,0
99987,8,0,0,1,2,0,1,1,0
99987,8,0,0,1,2,0,1,1,0
99987,7,0,1,1,2,0,1,1,0
99987,7,0,1,1,2,0,1,1,0
99987,7,0,1,1,2,0,1,1,0
99987,7,0,1,1,2,0,1,1,0
99986,6,0,2,1,3,0,1,1,0
99986,6,0,2,1,3,0,1,1,0
99986,6,0,2,1,3,0,1,1,0
99986,6,0,2,1,3,0,1,1,0
99981,11,0,0,1,5,0,1,1,0
99981,11,0,0,1,5,0,1,1,0
99981,11,0,0,1,5,0,1,1,0
99981,11,0,0,1,5,0,1,1,0
99979,9,1,3,0,3,2,1,2,0
99979,9,1,3,0,3,2,1,2,0
99979,9,1,3,0,3,2,1,2,0
99979,9,1,3,0,3,2,1,2,0
99973,12,1,3,1,5,0,3,2,0
99973,12,1,3,1,5,0,3,2,0
99973,12,1,3,1,5,0,3,2,0
99973,12,1,3,1,5,0,3,2,0
99963,19,1,3,1,7,0,3,3,0
99963,19,1,3,1,7,0,3,3,0
99963,19,1,3,1,7,0,3,3,0
99963,19,1,3,1,7,0,3,3,0
99946,29,4,5,0,9,0,3,4,0
99946,29,4,5,0,9,0,3,4,0
99946,29,4,5,0,9,0,3,4,0
99946,29,4,5,0,9,0,3,4,0
99940,27,7,6,1,8,0,3,8,0
99940,27,7,6,1,8,0,3,8,0
99940,27,7,6,1,8,0,3,8,0
99940,27,7,6,1,8,0,3,8,0
99912,46,10,8,3,8,0,2,10,1
99912,46,10,8,3,8,0,2,10,1
99912,46,10,8,3,8,0,2,10,1
99912,46,10,8,3,8,0,2,10,1
99874,71,11,14,7,6,1,2,13,1
99874,71,11,14,7,6,1,2,13,1
99874,71,11,14,7,6,1,2,13,1
99874,71,11,14,7,6,1,2,13,1
99835,94,14,18,10,10,0,3,15,1
99835,94,14,18,10,10,0,3,15,1
99835,94,14,18,10,10,0,3,15,1
99835,94,14,18,10,10,0,3,15,1
99775,122,26,27,12,13,0,3,21,1
99775,122,26,27,12,13,0,3,21,1
99775,122,26,27,12,13,0,3,21,1
99775,122,26,27,12,13,0,3,21,1
99650,205,29,43,22,21,1,3,25,1
99650,205,29,43,22,21,1,3,25,1
99650,205,29,43,22,21,1,3,25,1
99650,205,29,43,22,21,1,3,25,1
99499,288,43,59,30,40,0,3,36,2
99499,288,43,59,30,40,0,3,36,2
99499,288,43,59,30,40,0,3,36,2
99499,288,43,59,30,40,0,3,36,2
99410,296,49,88,44,45,2,3,61,2
99410,296,49,88,44,45,2,3,61,2
99410,296,49,88,44,45,2,3,61,2
99410,296,49,88,44,45,2,3,61,2
99184,414,70,116,62,70,0,4,78,2
99184,414,70,116,62,70,0,4,78,2
99184,414,70,116,62,70,0,4,78,2
99184,414,70,116,62,70,0,4,78,2
98896,577,93,143,80,103,1,4,101,2
98896,577,93,143,80,103,1,4,101,2
98896,577,93,143,80,103,1,4,101,2
98896,577,93,143,80,103,1,4,101,2
98527,745,166,183,94,129,3,5,146,2
98527,745,166,183,94,129,3,5,146,2
98527,745,166,183,94,129,3,5,146,2
98527,745,166,183,94,129,3,5,146,2
98027,1013,195,230,147,181,4,8,193,2
98027,1013,195,230,147,181,4,8,193,2
98027,1013,195,230,147,181,4,8,193,2
98027,1013,195,230,147,181,4,8,193,2
97154,1551,255,339,195,219,4,12,269,2
97154,1551,255,339,195,219,4,12,269,2
97154,1551,255,339,195,219,4,12,269,2
97154,1551,255,339,195,219,4,12,269,2
96279,1905,357,502,274,301,3,15,362,2
96279,1905,357,502,274,301,3,15,362,2
96279,1905,357,502,274,301,3,15,362,2
96279,1905,357,502,274,301,3,15,362,2
95621,1944,451,640,390,442,7,18,485,2
95621,1944,451,640,390,442,7,18,485,2
95621,1944,451,640,390,442,7,18,485,2
95621,1944,451,640,390,442,7,18,485,2
93877,3038,553,755,471,587,8,23,686,2
93877,3038,553,755,471,587,8,23,686,2
93877,3038,553,755,471,587,8,23,686,2
93877,3038,553,755,471,587,8,23,686,2
91917,3994,768,953,608,776,10,31,941,2
91917,3994,768,953,608,776,10,31,941,2
91917,3994,768,953,608,776,10,31,941,2
91917,3994,768,953,608,776,10,31,941,2
89502,5028,1011,1335,794,1014,16,36,1261,3
89502,5028,1011,1335,794,1014,16,36,1261,3
89502,5028,1011,1335,794,1014,16,36,1261,3
89502,5028,1011,1335,794,1014,16,36,1261,3
86492,6353,1289,1719,1061,1303,27,47,1705,4
86492,6353,1289,1719,1061,1303,27,47,1705,4
86492,6353,1289,1719,1061,1303,27,47,1705,4
86492,6353,1289,1719,1061,1303,27,47,1705,4
81351,9418,1561,2192,1410,1698,30,69,2267,4
81351,9418,1561,2192,1410,1698,30,69,2267,4
81351,9418,1561,2192,1410,1698,30,69,2267,4
81351,9418,1561,2192,1410,1698,30,69,2267,4
76524,11098,2252,3028,1755,2210,33,89,3004,7
76524,11098,2252,3028,1755,2210,33,89,3004,7
76524,11098,2252,3028,1755,2210,33,89,3004,7
76524,11098,2252,3028,1755,2210,33,89,3004,7
73297,10540,2846,3915,2334,2890,44,115,4011,8
73297,10540,2846,3915,2334,2890,44,115,4011,8
73297,10540,2846,3915,2334,2890,44,115,4011,8
73297,10540,2846,3915,2334,2890,44,115,4011,8
66530,13712,3195,4242,3022,3747,76,147,5321,8
66530,13712,3195,4242,3022,3747,76,147,5321,8
66530,13712,3195,4242,3022,3747,76,147,5321,8
66530,13712,3195,4242,3022,3747,76,147,5321,8
59968,15613,3774,5110,3720,4521,78,206,6999,11
59968,15613,3774,5110,3720,4521,78,206,6999,11
59968,15613,3774,5110,3720,4521,78,206,6999,11
59968,15613,3774,5110,3720,4521,78,206,6999,11
53479,16762,4480,5843,4537,5636,117,263,8869,14
53479,16762,4480,5843,4537,5636,117,263,8869,14
53479,16762,4480,5843,4537,5636,117,263,8869,14
53479,16762,4480,5843,4537,5636,117,263,8869,14
46781,17911,4910,6422,5556,6622,131,358,11291,18
46781,17911,4910,6422,5556,6622,131,358,11291,18
46781,17911,4910,6422,5556,6622,131,358,11291,18
46781,17911,4910,6422,5556,6622,131,358,11291,18
39049,19652,5365,7012,6361,7724,167,450,14195,25
39049,19652,5365,7012,6361,7724,167,450,14195,25
39049,19652,5365,7012,6361,7724,167,450,14195,25
39049,19652,5365,7012,6361,7724,167,450,14195,25
33198,18852,5837,7801,7360,8605,176,578,17562,31
33198,18852,5837,7801,7360,8605,176,578,17562,31
33198,18852,5837,7801,7360,8605,176,578,17562,31
33198,18852,5837,7801,7360,8605,176,578,17562,31
28867,16878,6031,8014,8217,9667,215,701,21373,37
28867,16878,6031,8014,8217,9667,215,701,21373,37
28867,16878,6031,8014,8217,9667,215,701,21373,37
28867,16878,6031,8014,8217,9667,215,701,21373,37
24196,15809,5869,7843,8980,10468,230,850,25714,41
24196,15809,5869,7843,8980,10468,230,850,25714,41
24196,15809,5869,7843,8980,10468,230,850,25714,41
24196,15809,5869,7843,8980,10468,230,850,25714,41
20596,14077,5560,7474,9528,10975,322,910,30498,60
20596,14077,5560,7474,9528,10975,322,910,30498,60
20596,14077,5560,7474,9528,10975,322,910,30498,60
20596,14077,5560,7474,9528,10975,322,910,30498,60
17730,12272,5222,6906,9721,11265,492,909,35392,91
17730,12272,5222,6906,9721,11265,492,909,35392,91
17730,12272,5222,6906,9721,11265,492,909,35392,91
17730,12272,5222,6906,9721,11265,492,909,35392,91
15488,10326,4734,6351,9770,11228,634,910,40406,153
15488,10326,4734,6351,9770,11228,634,910,40406,153
15488,10326,4734,6351,9770,11228,634,910,40406,153
15488,10326,4734,6351,9770,11228,634,910,40406,153
13535,8852,4167,5563,9566,10834,784,887,45584,228
13535,8852,4167,5563,9566,10834,784,887,45584,228
13535,8852,4167,5563,9566,10834,784,887,45584,228
13535,8852,4167,5563,9566,10834,784,887,45584,228
12094,7337,3617,4840,9219,10308,879,906,50492,308
12094,7337,3617,4840,9219,10308,879,906,50492,308
12094,7337,3617,4840,9219,10308,879,906,50492,308
12094,7337,3617,4840,9219,10308,879,906,50492,308
10963,5999,3090,4150,8747,9513,980,885,55259,414
10963,5999,3090,4150,8747,9513,980,885,55259,414
